DirectBest,DirectBestMAP,DirectBestAUC,DirectBestLagGlobal,DirectBestCredibility,IndirectAggregation,IndirectScalingType,IndirectNLP,IndirectTechnique,IndirectAUC,IndirectCredibility,IndirectLagGlobal,IndirectMAP,Scenario,PathAggregation,AggregatedAUC,AggregatedCredibility,AggregatedLagGlobal,AggregatedMAP,AUC Gain from Scenario 1,AUC Gain Rank,MAP Gain from Scenario 1,MAP Gain Rank,Credibility Gain from Scenario 1,Credibility Gain Rank,LagGlobal Gain from Scenario 1,LagGlobal Gain Rank
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,LSA,LOWERTRACED_MAX_RAW_LSA,0.9596898283122772,0.6975517725517726,1.6785714285714286,0.9390053816102584,5,SUM,0.9444984342943528,0.701802440274575,1.96031746031746,0.9122614175574956,0.21363904401817616,202.0,0.34252680596604757,194.0,0.05697911545480682,470.0,-0.1453287197231833,639.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,LSA,LOWERTRACED_MAX_RAW_LSA,0.9596898283122772,0.6975517725517726,1.6785714285714286,0.9390053816102584,5,RFUNDER,0.8795351473922903,0.9202380952380952,2.2896825396825395,0.8031132581857221,0.13016407090082902,285.0,0.18189924136861702,286.0,0.3859633311221137,95.0,-0.0017301038062281745,559.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,LSA,LOWERTRACED_MAX_RAW_LSA,0.9596898283122772,0.6975517725517726,1.6785714285714286,0.9390053816102584,5,RFNONE,0.8336167800453514,0.8940476190476191,2.3015873015873014,0.7438393405244235,0.07116098373165895,328.0,0.09466895647070026,329.0,0.34651806167232535,157.0,0.0034602076124569297,380.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,LSA,LOWERTRACED_MAX_RAW_LSA,0.9596898283122772,0.6975517725517726,1.6785714285714286,0.9390053816102584,5,RFSMOTE,0.7760770975056688,0.7071428571428572,2.3253968253968256,0.4957105864944848,-0.0027749835235356284,503.0,-0.27048898751869754,542.0,0.0650222751442893,405.0,0.013840830449827332,151.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,MULTI,LSA,LOWERTRACED_MAX_MULTI_LSA,0.9596898283122772,0.6975404289706069,1.6785714285714286,0.9390053816102584,5,MAX,0.9595750998812222,0.6941296157422282,1.6865079365079363,0.9389541944766469,0.23301189774185693,188.0,0.381809151848415,182.0,0.045423134993885624,544.0,-0.26470588235294107,663.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,MULTI,LSA,LOWERTRACED_MAX_MULTI_LSA,0.9596898283122772,0.6975404289706069,1.6785714285714286,0.9390053816102584,5,MEDIAN,0.9595750998812222,0.6941296157422282,1.6865079365079363,0.9389541944766469,0.23301189774185693,189.0,0.381809151848415,183.0,0.045423134993885624,545.0,-0.26470588235294107,664.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,MULTI,LSA,LOWERTRACED_MAX_MULTI_LSA,0.9596898283122772,0.6975404289706069,1.6785714285714286,0.9390053816102584,5,SUM,0.9444984342943528,0.7018163251724416,1.96031746031746,0.9122614175574956,0.21363904401817616,203.0,0.34252680596604757,195.0,0.05700002738988014,469.0,-0.1453287197231833,640.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,MULTI,LSA,LOWERTRACED_MAX_MULTI_LSA,0.9596898283122772,0.6975404289706069,1.6785714285714286,0.9390053816102584,5,RFUNDER,0.8585600907029479,0.9083333333333332,2.293650793650793,0.7762413512413512,0.10321204342849213,306.0,0.1423532793166053,296.0,0.36803366319039155,97.0,0.0,408.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,MULTI,LSA,LOWERTRACED_MAX_MULTI_LSA,0.9596898283122772,0.6975404289706069,1.6785714285714286,0.9390053816102584,5,RFNONE,0.8418367346938775,0.8976190476190476,2.293650793650793,0.7505699088145896,0.08172326476811533,317.0,0.10457397730686166,320.0,0.35189696205184195,152.0,0.0,409.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,MULTI,LSA,LOWERTRACED_MAX_MULTI_LSA,0.9596898283122772,0.6975404289706069,1.6785714285714286,0.9390053816102584,5,RFSMOTE,0.7755102040816327,0.7142857142857143,2.321428571428572,0.4979323308270677,-0.003503416698463344,504.0,-0.26721936406966273,541.0,0.07578007590332247,348.0,0.012110726643599157,241.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,0.9596898283122772,0.6839242857142858,1.6785714285714286,0.9390053816102584,5,MAX,0.9501369992441422,0.677177380952381,1.8015873015873016,0.921310295312974,0.22088435256165664,196.0,0.35584356004205125,190.0,0.019891507993351758,595.0,-0.21453287197231813,646.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,0.9596898283122772,0.6839242857142858,1.6785714285714286,0.9390053816102584,5,MEDIAN,0.9501369992441422,0.677177380952381,1.8015873015873016,0.921310295312974,0.22088435256165664,197.0,0.35584356004205125,191.0,0.019891507993351758,596.0,-0.21453287197231813,647.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,0.9596898283122772,0.6839242857142858,1.6785714285714286,0.9390053816102584,5,SUM,0.9216775996112729,0.697690684867363,2.1031746031746037,0.8709977303817785,0.18431527281556737,216.0,0.2818012232764715,226.0,0.05078643309311386,522.0,-0.08304498269896148,628.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,0.9596898283122772,0.6839242857142858,1.6785714285714286,0.9390053816102584,5,RFSMOTE,0.6689342403628117,0.7190476190476189,2.3293650793650795,0.4255875476805709,-0.14044885358493206,561.0,-0.37368534934175324,567.0,0.0829519430760111,324.0,0.015570934256055699,21.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,0.9596898283122772,0.6839242857142858,1.6785714285714286,0.9390053816102584,5,RFUNDER,0.5070861678004535,0.7035714285714286,2.313492063492064,0.30793650793650795,-0.3484165250268828,791.0,-0.5468261525876896,779.0,0.0596433747647727,444.0,0.00865051903114242,302.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,MAX,RAW,VSM,LOWERTRACED_MAX_RAW_VSM,0.9596898283122772,0.6839242857142858,1.6785714285714286,0.9390053816102584,5,RFNONE,0.502267573696145,0.7,2.313492063492064,0.3015873015873016,-0.354608207013771,822.0,-0.5561699432559847,822.0,0.05426447438525594,488.0,0.00865051903114242,303.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,LOWERTRACED_SUM_SINGLE_LSA,0.9523607061872368,0.7518093707016857,0.4801587301587302,0.8891888239466296,5,MAX,0.9449303530936184,0.7282823847842602,0.6666666666666666,0.8796442731004138,0.2141940407228831,200.0,0.2945258821903369,223.0,0.09686035085516981,303.0,-0.7093425605536332,695.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,LOWERTRACED_SUM_SINGLE_LSA,0.9523607061872368,0.7518093707016857,0.4801587301587302,0.8891888239466296,5,MEDIAN,0.9449303530936184,0.7282823847842602,0.6666666666666666,0.8796442731004138,0.2141940407228831,201.0,0.2945258821903369,224.0,0.09686035085516981,304.0,-0.7093425605536332,696.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,LOWERTRACED_SUM_SINGLE_LSA,0.9523607061872368,0.7518093707016857,0.4801587301587302,0.8891888239466296,5,SUM,0.936001781665047,0.7287820764016723,0.9047619047619048,0.8755060404766392,0.20272121821776673,208.0,0.2884358644390484,225.0,0.09761293245572068,302.0,-0.6055363321799307,687.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,LOWERTRACED_SUM_SINGLE_LSA,0.9523607061872368,0.7518093707016857,0.4801587301587302,0.8891888239466296,5,RFNONE,0.5436507936507937,0.7214285714285714,2.3293650793650795,0.3477430555555555,-0.3014325852440251,654.0,-0.48824496499935544,612.0,0.08653787666235567,320.0,0.015570934256055699,22.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,LOWERTRACED_SUM_SINGLE_LSA,0.9523607061872368,0.7518093707016857,0.4801587301587302,0.8891888239466296,5,RFSMOTE,0.5895691609977325,0.5857142857142857,2.2976190476190474,0.3475751774746749,-0.24242949807485517,593.0,-0.4884920222785285,614.0,-0.11786033775927554,792.0,0.0017301038062285615,388.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,LOWERTRACED_SUM_SINGLE_LSA,0.9523607061872368,0.7518093707016857,0.4801587301587302,0.8891888239466296,5,RFUNDER,0.532312925170068,0.7119047619047619,2.3293650793650795,0.3296875,-0.31600124874258567,680.0,-0.5148163697123194,655.0,0.07219414231697809,361.0,0.015570934256055699,23.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,LOWERTRACED_SUM_SINGLE_VSM,0.9523607061872368,-0.26681154761904763,0.4801587301587302,0.8891888239466296,5,SUM,0.9518613000755858,0.7478358619263034,0.5555555555555556,0.8893264724414564,0.22310000346872927,195.0,0.3087746620969333,215.0,0.12630968842882728,264.0,-0.7577854671280276,708.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,LOWERTRACED_SUM_SINGLE_VSM,0.9523607061872368,-0.26681154761904763,0.4801587301587302,0.8891888239466296,5,MEDIAN,0.9523607061872368,-0.2699482142857143,0.4801587301587302,0.8891888239466296,0.2237417184085468,193.0,0.30857209209830216,216.0,-1.4065668746359528,877.0,-0.7906574394463667,711.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,LOWERTRACED_SUM_SINGLE_VSM,0.9523607061872368,-0.26681154761904763,0.4801587301587302,0.8891888239466296,5,MAX,0.9523607061872368,-0.2699482142857143,0.4801587301587302,0.8891888239466296,0.2237417184085468,194.0,0.30857209209830216,217.0,-1.4065668746359528,878.0,-0.7906574394463667,712.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,LOWERTRACED_SUM_SINGLE_VSM,0.9523607061872368,-0.26681154761904763,0.4801587301587302,0.8891888239466296,5,RFNONE,0.5700113378684807,0.7297619047619047,2.321428571428572,0.3690931563882384,-0.2675604426098721,612.0,-0.4568251525132614,589.0,0.09908864421456105,295.0,0.012110726643599157,242.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,LOWERTRACED_SUM_SINGLE_VSM,0.9523607061872368,-0.26681154761904763,0.4801587301587302,0.8891888239466296,5,RFUNDER,0.5396825396825398,0.7142857142857143,2.3253968253968256,0.3361111111111111,-0.30653161746852126,661.0,-0.5053630814971304,635.0,0.07578007590332247,349.0,0.013840830449827332,152.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,LOWERTRACED_SUM_SINGLE_VSM,0.9523607061872368,-0.26681154761904763,0.4801587301587302,0.8891888239466296,5,RFSMOTE,0.5598072562358276,0.5535714285714286,2.2896825396825395,0.3293967869633729,-0.2806722397585766,627.0,-0.5152441966893286,658.0,-0.16627044117492504,819.0,-0.0017301038062281745,560.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,UPPERTRACED_SUM_SINGLE_LSA,0.9411510636000432,0.7462845847641587,0.8611111111111112,0.8534525241735065,4,SUM,0.9325126876147284,0.7257024133212076,1.4285714285714286,0.8527259921578323,0.19823788546255489,209.0,0.2549116739815774,241.0,0.09297467620027812,308.0,-0.3771626297577853,667.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,UPPERTRACED_SUM_SINGLE_LSA,0.9411510636000432,0.7462845847641587,0.8611111111111112,0.8534525241735065,4,MAX,0.9319727891156462,0.7163310819941816,0.98015873015873,0.8471824323355329,0.19754413958167102,210.0,0.2467535106320414,250.0,0.07886058806345371,342.0,-0.5726643598615917,683.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,UPPERTRACED_SUM_SINGLE_LSA,0.9411510636000432,0.7462845847641587,0.8611111111111112,0.8534525241735065,4,MEDIAN,0.9319727891156462,0.7163310819941816,0.98015873015873,0.8471824323355329,0.19754413958167102,211.0,0.2467535106320414,251.0,0.07886058806345371,343.0,-0.5726643598615917,684.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,UPPERTRACED_SUM_SINGLE_LSA,0.9411510636000432,0.7462845847641587,0.8611111111111112,0.8534525241735065,4,RFUNDER,0.7848639455782314,0.8559523809523809,2.3095238095238093,0.6486734693877552,0.008515730687849027,381.0,-0.04538161516934774,484.0,0.2891431242908147,189.0,0.006920415224913666,344.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,UPPERTRACED_SUM_SINGLE_LSA,0.9411510636000432,0.7462845847641587,0.8611111111111112,0.8534525241735065,4,RFNONE,0.7071995464852608,0.8154761904761905,2.321428571428572,0.5594205703961801,-0.09127961427729023,552.0,-0.17673037891208004,530.0,0.2281822533229598,226.0,0.012110726643599157,243.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,LSA,UPPERTRACED_SUM_SINGLE_LSA,0.9411510636000432,0.7462845847641587,0.8611111111111112,0.8534525241735065,4,RFSMOTE,0.7910997732426304,0.7583333333333333,2.3253968253968256,0.5293062152397191,0.016528495612057176,371.0,-0.22104808024617453,531.0,0.14211984725069396,252.0,0.013840830449827332,153.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,UPPERTRACED_SUM_SINGLE_VSM,0.9411510636000432,-0.07343511904761905,0.8611111111111112,0.8534525241735065,4,SUM,0.9434793758773352,0.7453058102512076,0.7380952380952381,0.8560578065871909,0.212329598668008,205.0,0.2598149287919086,235.0,0.12249919757252385,269.0,-0.6782006920415223,694.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,UPPERTRACED_SUM_SINGLE_VSM,0.9411510636000432,-0.07343511904761905,0.8611111111111112,0.8534525241735065,4,MAX,0.9411510636000432,-0.0768354761904762,0.8611111111111112,0.8534525241735065,0.20933781955669625,206.0,0.25598087266483055,239.0,-1.115721304171562,871.0,-0.6245674740484428,690.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,UPPERTRACED_SUM_SINGLE_VSM,0.9411510636000432,-0.07343511904761905,0.8611111111111112,0.8534525241735065,4,MEDIAN,0.9411510636000432,-0.0768354761904762,0.8611111111111112,0.8534525241735065,0.20933781955669625,207.0,0.25598087266483055,240.0,-1.115721304171562,872.0,-0.6245674740484428,691.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,UPPERTRACED_SUM_SINGLE_VSM,0.9411510636000432,-0.07343511904761905,0.8611111111111112,0.8534525241735065,4,RFUNDER,0.8333333333333334,0.8476190476190476,2.313492063492064,0.637410071942446,0.07079676714419503,329.0,-0.061957360570335254,487.0,0.27659235673860927,191.0,0.00865051903114242,304.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,UPPERTRACED_SUM_SINGLE_VSM,0.9411510636000432,-0.07343511904761905,0.8611111111111112,0.8534525241735065,4,RFNONE,0.7928004535147392,0.8416666666666667,2.313492063492064,0.6163314488656954,0.01871379513684118,364.0,-0.09297765362313093,497.0,0.2676275227727483,196.0,0.00865051903114242,305.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,SINGLE,VSM,UPPERTRACED_SUM_SINGLE_VSM,0.9411510636000432,-0.07343511904761905,0.8611111111111112,0.8534525241735065,4,RFSMOTE,0.7261904761904762,0.65,2.202380952380953,0.4451388888888889,-0.06687710291720156,537.0,-0.34491267611500104,564.0,-0.02104013092797653,733.0,-0.039792387543252074,622.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,LSA,LOWERTRACED_SUM_MULTI_LSA,0.92792355037253,0.7239268164553725,0.9325396825396826,0.8609532173098976,5,MAX,0.9201726325450816,0.7081727762048878,1.2658730158730158,0.8553494358174198,0.182381456172604,218.0,0.25877245705225455,236.0,0.06657342811370515,403.0,-0.44809688581314866,668.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,LSA,LOWERTRACED_SUM_MULTI_LSA,0.92792355037253,0.7239268164553725,0.9325396825396826,0.8609532173098976,5,MEDIAN,0.9201726325450816,0.7081727762048878,1.2658730158730158,0.8553494358174198,0.182381456172604,219.0,0.25877245705225455,237.0,0.06657342811370515,404.0,-0.44809688581314866,669.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,LSA,LOWERTRACED_SUM_MULTI_LSA,0.92792355037253,0.7239268164553725,0.9325396825396826,0.8609532173098976,5,SUM,0.9120707806932298,0.718900544149662,1.75,0.8525777252712788,0.17197093204759098,234.0,0.2546934774582956,242.0,0.08273043473316845,326.0,-0.237024221453287,654.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,LSA,LOWERTRACED_SUM_MULTI_LSA,0.92792355037253,0.7239268164553725,0.9325396825396826,0.8609532173098976,5,RFNONE,0.5728458049886621,0.7416666666666667,2.3293650793650795,0.3945218737901665,-0.263918276735232,608.0,-0.4194030560654829,578.0,0.1170183121462832,275.0,0.015570934256055699,24.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,LSA,LOWERTRACED_SUM_MULTI_LSA,0.92792355037253,0.7239268164553725,0.9325396825396826,0.8609532173098976,5,RFUNDER,0.5575396825396826,0.7345238095238096,2.3293650793650795,0.3805555555555555,-0.2835859724582886,629.0,-0.439956546819065,586.0,0.10626051138725001,288.0,0.015570934256055699,25.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,LSA,LOWERTRACED_SUM_MULTI_LSA,0.92792355037253,0.7239268164553725,0.9325396825396826,0.8609532173098976,5,RFSMOTE,0.5371315192743764,0.4869047619047619,2.3293650793650795,0.3169227080045793,-0.3098095667556975,669.0,-0.5336016379442219,727.0,-0.2666765815925685,846.0,0.015570934256055699,26.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,0.92792355037253,-0.13136285714285714,0.9325396825396826,0.8609532173098976,5,MAX,0.92792355037253,-0.13238142857142854,0.9325396825396826,0.8609532173098976,0.1923410454750425,213.0,0.2670192454438656,232.0,-1.1993786245874662,875.0,-0.5934256055363321,685.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,0.92792355037253,-0.13136285714285714,0.9325396825396826,0.8609532173098976,5,MEDIAN,0.92792355037253,-0.13238142857142854,0.9325396825396826,0.8609532173098976,0.1923410454750425,214.0,0.2670192454438656,233.0,-1.1993786245874662,876.0,-0.5934256055363321,686.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,0.92792355037253,-0.13136285714285714,0.9325396825396826,0.8609532173098976,5,SUM,0.9269213637836088,0.7241023345449641,1.1746031746031746,0.8595196857991281,0.1910532796836519,215.0,0.26490959305326256,234.0,0.09056481018597624,309.0,-0.48788927335640125,670.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,0.92792355037253,-0.13136285714285714,0.9325396825396826,0.8609532173098976,5,RFUNDER,0.6187641723356009,0.7630952380952379,2.3293650793650795,0.4403576582148011,-0.20491518956606206,578.0,-0.35194896003749354,565.0,0.1492917144233826,249.0,0.015570934256055699,27.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,0.92792355037253,-0.13136285714285714,0.9325396825396826,0.8609532173098976,5,RFNONE,0.5470521541950114,0.7261904761904762,2.3253968253968256,0.35881519274376417,-0.29706198619445695,645.0,-0.4719506871877359,599.0,0.09370974383504446,306.0,0.013840830449827332,154.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,MULTI,VSM,LOWERTRACED_SUM_MULTI_VSM,0.92792355037253,-0.13136285714285714,0.9325396825396826,0.8609532173098976,5,RFSMOTE,0.4892290249433106,0.4595238095238095,2.3293650793650795,0.29559409497681105,-0.3713621700371155,866.0,-0.5649898279660266,864.0,-0.30791481783552926,854.0,0.015570934256055699,28.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,LSA,LOWERTRACED_SUM_RAW_LSA,0.9170378468847856,0.7217150226352795,0.7896825396825397,0.8403418016667935,5,SUM,0.9098369506532772,0.7171743045946919,1.511904761904762,0.8449619615380343,0.169100558465434,239.0,0.2434857613771313,252.0,0.08013055896590619,335.0,-0.34083044982698935,666.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,LSA,LOWERTRACED_SUM_RAW_LSA,0.9170378468847856,0.7217150226352795,0.7896825396825397,0.8403418016667935,5,MEDIAN,0.9129582388510958,0.7049224804769596,1.0476190476190477,0.8391822897760044,0.17311127683929345,232.0,0.23498012459268283,258.0,0.06167818337484672,432.0,-0.5432525951557092,680.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,LSA,LOWERTRACED_SUM_RAW_LSA,0.9170378468847856,0.7217150226352795,0.7896825396825397,0.8403418016667935,5,MAX,0.9129582388510958,0.7049224804769596,1.0476190476190477,0.8391822897760044,0.17311127683929345,233.0,0.23498012459268283,259.0,0.06167818337484672,433.0,-0.5432525951557092,681.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,LSA,LOWERTRACED_SUM_RAW_LSA,0.9170378468847856,0.7217150226352795,0.7896825396825397,0.8403418016667935,5,RFUNDER,0.5841836734693878,0.7464285714285714,2.3253968253968256,0.40399159663865547,-0.2493496132366714,598.0,-0.40546696655815223,571.0,0.12419017931897199,266.0,0.013840830449827332,155.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,LSA,LOWERTRACED_SUM_RAW_LSA,0.9170378468847856,0.7217150226352795,0.7896825396825397,0.8403418016667935,5,RFNONE,0.5708616780045351,0.7404761904761905,2.3293650793650795,0.391765873015873,-0.26646779284748007,610.0,-0.42345891642035643,580.0,0.11522534535311099,278.0,0.015570934256055699,29.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,LSA,LOWERTRACED_SUM_RAW_LSA,0.9170378468847856,0.7217150226352795,0.7896825396825397,0.8403418016667935,5,RFSMOTE,0.5198412698412699,0.4880952380952381,2.3253968253968256,0.30873842592592593,-0.3320267785910021,732.0,-0.5456460123600534,772.0,-0.2648836147993963,845.0,0.013840830449827332,156.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,LOWERTRACED_SUM_RAW_VSM,0.9170378468847856,0.4334619047619048,0.7896825396825397,0.8403418016667935,5,SUM,0.9202536173199438,0.721932524932557,1.0396825396825398,0.8488990692685312,0.1824855180547364,217.0,0.2492797942765169,249.0,0.08729687705663275,318.0,-0.5467128027681659,682.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,LOWERTRACED_SUM_RAW_VSM,0.9170378468847856,0.4334619047619048,0.7896825396825397,0.8403418016667935,5,MAX,0.9170378468847856,0.4329430952380952,0.7896825396825397,0.8403418016667935,0.17835339415172205,226.0,0.23668651682330968,254.0,-0.3479478218001196,855.0,-0.6557093425605536,692.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,LOWERTRACED_SUM_RAW_VSM,0.9170378468847856,0.4334619047619048,0.7896825396825397,0.8403418016667935,5,MEDIAN,0.9170378468847856,0.4329430952380952,0.7896825396825397,0.8403418016667935,0.17835339415172205,227.0,0.23668651682330968,255.0,-0.3479478218001196,856.0,-0.6557093425605536,693.0
DIRECT_NA_NA_LSA,0.6795107654487806,0.7782366915019977,2.293650793650793,0.6639700160703713,SUM,RAW,VSM,LOWERTRACED_SUM_RAW_VSM,0.9170378468847856,0.4334619047619048,0.7896825396825397,0.8403418016667935,5,RFNONE,0.5351473922902494,0.7190476190476189,2.3095238095238093,0.3424963924963925,-0.31235908286794556,674.0,-0.495966201109129,624.0,0.0829519430760111,325.0,0.006920415224913666,345.0
