,DIRECT_NA_NA_VSM,NONETRACED_MAX_RAW_LSA,Associated
735,0.4184,0.4938461538461539,YES
736,0.1111,0.5369230769230771,NO
737,0.1017,0.7283760683760683,NO
738,0.09699999999999999,0.6659829059829061,NO
739,0.1058,0.6960683760683759,NO
740,0.1741,0.6541880341880342,NO
741,0.1373,0.4208547008547008,NO
742,0.132,0.4924786324786325,NO
743,0.1138,0.4832478632478634,YES
744,0.0766,0.5553846153846156,NO
745,0.3242,0.5099145299145298,YES
746,0.0297,0.5545299145299145,NO
747,0.3407,0.3842735042735043,YES
748,0.0387,0.6690598290598291,NO
749,0.0621,0.6117948717948718,NO
750,0.076,0.5150427350427351,NO
751,0.1266,0.6856410256410257,NO
752,0.0726,0.5917948717948718,NO
753,0.192,0.7153846153846155,NO
754,0.1128,0.6403418803418803,NO
755,0.0813,0.6418803418803418,NO
756,0.1238,0.4875213675213675,NO
757,0.0659,0.4335042735042735,NO
758,0.0991,0.3835897435897436,NO
759,0.2168,0.456752136752137,NO
760,0.0941,0.44888888888888895,NO
761,0.1226,0.4386324786324787,NO
762,0.0797,0.4928205128205128,NO
763,0.0869,0.3464957264957265,NO
764,0.1921,0.3102564102564103,NO
765,0.2119,0.32068376068376075,YES
766,0.0845,0.4082051282051283,NO
767,0.1963,0.2998290598290599,YES
768,0.24100000000000002,0.3993162393162393,NO
769,0.263,0.4294017094017095,NO
770,0.2504,0.2764102564102565,NO
771,0.1414,0.4082051282051283,NO
772,0.0983,0.5796581196581196,NO
773,0.1658,0.4353846153846154,NO
774,0.1333,0.32358974358974363,NO
775,0.2072,0.19418803418803413,NO
776,0.1519,0.4105982905982907,NO
777,0.1227,0.3670085470085471,YES
778,0.1324,0.5251282051282051,YES
779,0.1581,0.4232478632478633,YES
780,0.1927,0.3519658119658121,YES
781,0.1378,0.44581196581196586,NO
782,0.09699999999999999,0.4593162393162394,YES
783,0.11900000000000001,0.38991452991453,NO
784,0.3612,0.3993162393162393,YES
785,0.0488,0.4670085470085472,YES
786,0.2823,0.5516239316239318,NO
787,0.1584,0.6403418803418803,NO
788,0.065,0.5630769230769229,NO
789,0.0678,0.5039316239316239,NO
790,0.1652,0.36683760683760697,YES
791,0.4499,0.4230769230769232,YES
792,0.0947,0.4627350427350428,NO
793,0.1079,0.5111111111111111,NO
794,0.0645,0.5815384615384616,NO
795,0.1095,0.484957264957265,NO
796,0.1665,0.5705982905982907,NO
797,0.1472,0.3557264957264958,NO
798,0.1463,0.4217094017094017,NO
799,0.1261,0.4131623931623933,YES
800,0.0528,0.4796581196581197,NO
801,0.3791,0.4377777777777779,YES
802,0.0329,0.4788034188034188,NO
803,0.3577,0.3220512820512821,YES
804,0.062,0.5842735042735043,NO
805,0.0477,0.5316239316239317,NO
806,0.0457,0.41623931623931626,NO
807,0.1274,0.5996581196581197,NO
808,0.0681,0.5133333333333334,NO
809,0.1427,0.6270085470085469,NO
810,0.0804,0.5579487179487179,NO
811,0.0769,0.5593162393162394,NO
812,0.1422,0.4740170940170942,NO
813,0.0613,0.458803418803419,NO
814,0.1484,0.53008547008547,NO
815,0.1778,0.7370940170940171,NO
816,0.1025,0.5411965811965813,NO
817,0.1545,0.4835897435897437,NO
818,0.1529,0.54,NO
819,0.1098,0.4042735042735043,NO
820,0.1753,0.4430769230769231,NO
821,0.1807,0.8675213675213675,YES
822,0.134,0.5593162393162394,NO
823,0.2818,0.7646153846153847,YES
824,0.2438,0.5487179487179488,NO
825,0.2385,0.5483760683760686,NO
826,0.2176,0.4280341880341881,NO
827,0.0807,0.4092307692307693,NO
828,0.0972,0.5432478632478634,NO
829,0.0862,0.4188034188034188,NO
830,0.0815,0.458803418803419,NO
831,0.2286,0.5181196581196581,NO
832,0.0804,0.5620512820512822,NO
833,0.0972,0.53982905982906,YES
834,0.105,0.6741880341880342,YES
835,0.1237,0.5770940170940171,YES
836,0.2731,0.5042735042735043,YES
837,0.1937,0.6037606837606837,NO
838,0.1151,0.5362393162393164,YES
839,0.1052,0.5376068376068375,NO
